image,text
data/raw/img\506.jpg,"AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD
NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,
28/09/2017
Total: 14.00"
data/raw/img\507.jpg,"AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD
NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,
30/03/2017
Total: 6.00"
data/raw/img\508.jpg,"AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD
NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,
15/11/2017
Total: 16.00"
data/raw/img\509.jpg,"AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD
NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,
12/09/2017
Total: 30.00"
data/raw/img\510.jpg,"AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD
NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,
13/12/2017
Total: 24.00"
data/raw/img\511.jpg,"AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD
NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,
29/12/2017
Total: 7.00"
data/raw/img\512.jpg,"AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD
NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,
15/09/2017
Total: 24.00"
data/raw/img\513.jpg,"AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD
NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,
10/05/2017
Total: 16.00"
data/raw/img\514.jpg,"AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD
NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,
25/12/2017
Total: 2.50"
data/raw/img\515.jpg,"AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD
NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,
04/09/2017
Total: 28.00"
data/raw/img\516.jpg,"FY EAGLE ENTERPRISE
NO. 42, JALAN PBS 14/11, TAMAN PERINDUSTRIAN BUKIT SERDANG, 43300 SERI KEMBANGAN, SELANGOR
24/05/2018
Total: 52.00"
data/raw/img\517.jpg,"MYNEWS RETAIL SB
UNIT 105, BLOCK A,PUSAT DAGANGAN PHILEO DAMANSARA, NO.9, JALAN 16/11,,46350,PETALING JAYA,SELANGOR
28/06/2018
Total: 6.00"
data/raw/img\518.jpg,"RAPID RAIL SDN BHD
NO.1 JALAN PJU 1A/46, OFF JALAN LAPANGAN TERBANG SUBANG PETALING JAYA SELANGOR 47301
18/06/2018
Total: RM 30.00"
data/raw/img\519.jpg,"ESJAY FUEL ENTERPRISE
LOT PTD 101051 JALAN PERMAS 10/10 81750 MASAI, JOHOR
30-06-2018
Total: 50.00"
data/raw/img\520.jpg,"UNIHAKKA INTERNATIONAL SDN BHD
12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR
04 JUN 2018
Total: RM7.70"
data/raw/img\521.jpg,"MOONLIGHT CAKE HOUSE SDN BHD
NO.1, JALAN PERMAS 10/5, BANDAR BARU PERMAS JAYA 81750 JOHOR BAHRU, JOHOR.
04/06/2018
Total: RM21.85"
data/raw/img\522.jpg,"UNIHAKKA INTERNATIONAL SDN BHD
12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR
09 JUN 2018
Total: RM7.70"
data/raw/img\523.jpg,"UNIHAKKA INTERNATIONAL SDN BHD
12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR
10 JUN 2018
Total: RM8.50"
data/raw/img\524.jpg,"MOONLIGHT CAKE HOUSE SDN BHD
NO.1, JALAN PERMAS 10/5, BANDAR BARU PERMAS JAYA 81750 JOHOR BAHRU, JOHOR.
09/06/2018
Total: RM15.40"
data/raw/img\525.jpg,"AEON CO. (M) BHD
3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR
10/06/2018
Total: 127.35"
data/raw/img\526.jpg,"UNIHAKKA INTERNATIONAL SDN BHD
12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR
12 JUN 2018
Total: RM7.70"
data/raw/img\527.jpg,"UNIHAKKA INTERNATIONAL SDN BHD
12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR
11 JUN 2018
Total: RM6.00"
data/raw/img\528.jpg,"DE LUXE CIRCLE FRESH MART SDN BHD
NO.89&91, JALAN UTAMA, TAMAN MUTIA RINI, 81300 SKUDAI, JOHOR.
02/06/18
Total: 25.85"
data/raw/img\529.jpg,"LEMON TREE RESTAURANT JTJ FOODS SDN BHD
NO 3, JALAN PERMAS 10/8, BANDAR BARU PERMAS JAYA, 81750 MASAI, JOHOR
6/1/2018
Total: 10.30"
data/raw/img\530.jpg,"PASARAYA CINWA SDN BHD
NO.6,8, 10& 12 JALAN PERMAS 4/3 BANDAR BARU PERMAS JAYA, 81750 JOHOR BAHRU,JOHOR.
15/06/2018
Total: 14.20"
data/raw/img\531.jpg,"THE TOAST F&B SDN BHD
LOT 2110&2111 JALAN PERMAS UTARA BANDAR BARU PERMAS 81750 JOHOR BAHRU JOHOR
16/06/2018
Total: 28.15"
data/raw/img\532.jpg,"KEDAI RUNCIT ZBH
NO.17,JALAN PERMAS 1/7, BANDAR BARU PERMAS JAYA,81750,MASAI
01/06/2018
Total: RM43.40"
data/raw/img\533.jpg,"AEON CO. (M) BHD
3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR
12/06/2018
Total: 38.60"
data/raw/img\534.jpg,"GRANDMA HOMES RESTAURANT
NO.3 & 5, JALAN PERMAS 11, BANDAR BARU PERMAS JAYA, 81750 MASAI, JOHOR
13/06/2018
Total: 473.30"
data/raw/img\535.jpg,"UNIHAKKA INTERNATIONAL SDN BHD
12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU, JOHOR
16 JUN 2018
Total: RM7.70"
data/raw/img\536.jpg,"UNIHAKKA INTERNATIONAL SDN BHD
12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU, JOHOR
18 JUN 2018
Total: RM8.20"
data/raw/img\537.jpg,"UNIHAKKA INTERNATIONAL SDN BHD
12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU, JOHOR
20 JUN 2018
Total: RM8.20"
data/raw/img\538.jpg,"MOONLIGHT CAKE HOUSE SDN BHD
NO.1, JALAN PERMAS 10/5, BANDAR BARU PERMAS JAYA 81750 JOHOR BAHRU, JOHOR.
20/06/2018
Total: RM14.20"
data/raw/img\539.jpg,"GERBANG ALAF RESTAURANTS SDN BHD
LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39, 47400 PETALING JAYA SELANGOR
24/06/2018
Total: 12.80"
data/raw/img\540.jpg,"UNIHAKKA INTERNATIONAL SDN BHD
12, JALAN TAMPOL 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR
22 JUN 2018
Total: RM8.50"
data/raw/img\541.jpg,"IDEAL MENU GROUP SDN BHD
31,31A, JALAN HANG TUAH 9, TAMAN SKUDAI BARU, 81300 SKUDAI, JOHOR
10/06/2018
Total: 12.00"
data/raw/img\542.jpg,"LAVENDER CONFECTIONERY & BAKERY S/B
LOT G29 & G30, AEON MALL TEBRAU CITY, NO. 1, JALAN DESA TEBRAU, TAMAN DESA TEBRAU, 81100 JOHOR BAHRU.
17/06/2018
Total: 26.50"
data/raw/img\543.jpg,"PASIR EMAS HARDWARE SDN BHD
NO 69, JALAN PENGKALAN 5, TAMAN PASIR EMAS, KG PASIR PUTIH, 81700 PASIR GUDANG, JOHOR.
23/06/18
Total: 36.00"
data/raw/img\544.jpg,"RESTORAN DE COFFEE O
NO 33, 35, G F ,JALAN TEMENGGUNG 3/9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR
03/04/2018
Total: 11.60"
data/raw/img\545.jpg,"RESTORAN WAN SHENG
NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR
04-04-2018
Total: 7.80"
data/raw/img\546.jpg,"RESTORAN WAN SHENG
NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR
09-04-2018
Total: 8.60"
data/raw/img\547.jpg,"RESTORAN WAN SHENG
NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR
26-05-2018
Total: 4.80"
data/raw/img\548.jpg,"RESTORAN WAN SHENG
NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR
05-05-2018
Total: 19.40"
data/raw/img\549.jpg,"RESTORAN WAN SHENG
NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR
02-04-2018
Total: 6.70"
data/raw/img\550.jpg,"GERBANG ALAF RESTAURANTS SDN BHD
LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39,47400 PETALING JAYA SELANGOR
11/05/2018
Total: 18.90"
data/raw/img\551.jpg,"RESTORAN WAN SHENG
NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR
06-05-2018
Total: 2.40"
data/raw/img\552.jpg,"RESTORAN WAN SHENG
NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR
06-05-2018
Total: 5.00"
data/raw/img\553.jpg,"SANG KEE CHERAS RESTAURANT
69, JALAN TEMENGGUNG 3/9 BANDAR MAHKOTA CHERAS 43200 CHERAS SELANGOR
03/05/2018
Total: 2.50"
data/raw/img\554.jpg,"MR. D.I.Y. (M) SDN BHD
LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR
28-05-18
Total: 2.70"
data/raw/img\555.jpg,"MR. D.I.Y. (M) SDN BHD
LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR
03-05-18
Total: 69.20"
data/raw/img\556.jpg,"RESTORAN WAN SHENG
NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR
30-06-2018
Total: 4.20"
data/raw/img\557.jpg,"RESTORAN WAN SHENG
NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR
23-06-2018
Total: 4.60"
data/raw/img\558.jpg,"RESTORAN WAN SHENG
NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR
18-06-2018
Total: 6.50"
data/raw/img\559.jpg,"RESTORAN WAN SHENG
NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR
12-06-2018
Total: 4.60"
data/raw/img\560.jpg,"RESTORAN WAN SHENG
NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR
09-06-2018
Total: 4.80"
data/raw/img\561.jpg,"PAPPARICH BMC
NO.19 & 21 JALAN TEMENGGUNG 23/9 BANDAR MAHKOTA CHERAS 43200 SELANGOR DARUL EHSAN, MALAYSIA
15 JUN 18
Total: 17.22"
data/raw/img\562.jpg,"10 GRAM GOURMET SBN BHD
NO 3, JALAN TEMENGGUNG 27/9 BANDAR MAHKOTA CHERAS, 43200 SELANGOR.
11-06-2018
Total: 15.00"
data/raw/img\563.jpg,"LEONG HENG SHELL SERVICE STATION
LOT 26151 BANDAR SG LONG, 11 1/4 MILES CHERAS, 43000 KAJANG, SELANGOR
20/06/18
Total: 50.00"
data/raw/img\564.jpg,"PROSPER NIAGA
LOT PT 1138 ,PT 33122, BANDAR MAHKOTA CHERAS 43200 CHERAS, SELANGOR
26/06/18
Total: 100.00"
data/raw/img\565.jpg,"RESTORAN WAN SHENG
NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR
01-06-2018
Total: 4.80"
data/raw/img\566.jpg,"RESTORAN WAN SHENG
NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR
04-06-2018
Total: 6.70"
data/raw/img\567.jpg,"RESTORAN WAN SHENG
NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR
26-06-2018
Total: 4.60"
data/raw/img\568.jpg,"RESTORAN WAN SHENG
NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR
26-06-2018
Total: 4.10"
data/raw/img\569.jpg,"RESTORAN WAN SHENG
NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR
11-06-2018
Total: 7.80"
data/raw/img\570.jpg,"RESTORAN WAN SHENG
NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR
20-06-2018
Total: 9.60"
data/raw/img\571.jpg,"MIZU MENTAI SDN. BHD.
NO: 1-1&2 GROUND FLOOR, JLN TEMENGGUNG 13/9, 43200 CHERAS SELANGOR.
04-06-2018
Total: 68.00"
data/raw/img\572.jpg,"MR. D.I.Y. (KUCHAI) SDN BHD
LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR
15-06-18
Total: 8.95"
data/raw/img\573.jpg,"MR. D.I.Y. (KUCHAI) SDN BHD
LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR
30-06-18
Total: 27.25"
data/raw/img\574.jpg,"99 SPEED MART S/B
LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1237-TMN INDAH PERDANA
02-05-18
Total: 23.60"
data/raw/img\575.jpg,"99 SPEED MART S/B
LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1237-TMN INDAH PERDANA
05-05-18
Total: 137.15"
data/raw/img\576.jpg,"99 SPEED MART S/B
LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1237-TMN INDAH PERDANA
13-05-18
Total: 22.90"
data/raw/img\577.jpg,"99 SPEED MART S/B
LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1237-TMN INDAH PERDANA
04-06-18
Total: 23.40"
data/raw/img\578.jpg,"99 SPEED MART S/B
LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1237-TMN INDAH PERDANA
04-06-18
Total: 20.90"
data/raw/img\579.jpg,"MR. D.I.Y. (KUCHAI) SDN BHD
LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR
11-06-18
Total: 11.25"
data/raw/img\580.jpg,"MR. D.I.Y. (KUCHAI) SDN BHD
LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR
25-06-18
Total: 17.45"
data/raw/img\581.jpg,"FILL IN ENTERPRISE
LOT 2407, JALAN DUA 52100 KEPONG BARU, KL
03/06/18
Total: 100.00"
data/raw/img\582.jpg,"C W KHOO HARDWARE SDN BHD
NO.50, JALAN PBS 14/11, KAWASAN PERINDUSTRIAN BUKIT SERDANG,
04-05-18
Total: 19.00"
data/raw/img\583.jpg,"DION REALTIES SDN BHD
MENARA DION #02-03, LEVEL 2, 27, JALAN SULTAN ISMAIL, 50250 KUALA LUMPUR.
30/05/18
Total: 5.00"
data/raw/img\584.jpg,"DION REALTIES SDN BHD
MENARA DION #02-03, LEVEL 2, 27, JALAN SULTAN ISMAIL, 50250 KUALA LUMPUR.
28/05/18
Total: 5.00"
data/raw/img\585.jpg,"SANJUNG REALITI SDN. BHD.
CAR PARK OFFICE, BASEMENT 1, LABUHRAYA SPRINT, PJU6A, 47400 PETALING JAYA, SELANGOR
27/06/18
Total: 1.50"
data/raw/img\586.jpg,"C W KHOO HARDWARE SDN BHD
NO.50 , JALAN PBS 14/11 , KAWASAN PERINDUSTRIAN BUKIT SERDANG,
11/06/2018
Total: 48.00"
data/raw/img\587.jpg,"DION REALTIES SDN BHD
MENARA DION #02-03, LEVEL 2, 27, JALAN SULTAN ISMAIL, 50250 KUALA LUMPUR.
25/06/18
Total: 5.00"
data/raw/img\588.jpg,"MR. D.I.Y. (M) SDN BHD
LOT 1851-A & 1851-B, JALAN KP3 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR
17-06-18
Total: 8.10"
data/raw/img\589.jpg,"MYNEWS RETAIL SB
OASIS VILLAGE LOUNGE 2, GROUND FLOOR, OASIS VILLAGE,NO 2, JALAN PJU 1A/7A, OASIS SQUARE,OASIS DAMANSARA., 47301, PETALING JAYA,SELANGOR
29/06/2018
Total: 7.70"
data/raw/img\590.jpg,"OGN GROUP SDN BHD
NO.29M, JALAN DINAR G U3/G, SEKSYEN U3, SUBANG PERDANA, 40150 SHAH ALAM
17/06/2018
Total: 28.30"
data/raw/img\591.jpg,"OGN GROUP SDN BHD
NO.29M, JALAN DINAR G U3/G, SEKSYEN U3, SUBANG PERDANA, 40150 SHAH ALAM
24/06/2018
Total: 52.40"
data/raw/img\592.jpg,"PANDAH INDAH PULAU KETAM RESTAURANT
M4-A-8, JALAN PANDAH INDAH 4/1A, PANDAH INDAH, 55100 KUALA LUMPUR.
30-04-2018
Total: 93.00"
data/raw/img\593.jpg,"RESTAURANT JIAWEI JIAWEI HOUSE
13, JLN TASIK UTAMA 8 MEDAN NIAGA DAMAI SG BESI 57000 KL
11/5/2018
Total: 27.00"
data/raw/img\594.jpg,"99 SPEED MART S/B
LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1249-TMN PANDAN CAHAYA
03-05-18
Total: 19.90"
data/raw/img\595.jpg,"ONE ONE THREE SEAFOOD RESTAURANT SDN BHD
NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.
28-04-2018
Total: 65.70"
data/raw/img\596.jpg,"ONE ONE THREE SEAFOOD RESTAURANT SDN BHD
NO. 1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.
05-06-2018
Total: 52.00"
data/raw/img\597.jpg,"ONE ONE THREE SEAFOOD RESTAURANT SDN BHD
NO. 1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.
22-05-2018
Total: 71.00"
data/raw/img\598.jpg,"ONE ONE THREE SEAFOOD RESTAURANT SDN BHD
NO. 1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.
28-05-2018
Total: 112.35"
data/raw/img\599.jpg,"ONE ONE THREE SEAFOOD RESTAURANT SDN BHD
NO. 1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.
19-05-2018
Total: 42.40"
data/raw/img\600.jpg,"MEGAH RETAIL SDN BHD
3-7, GROUND FLOOR, JLN PURTA DENGKIL 1 TMN PUTRA DENGKIL 43800 DENGKIL, SELANGOR DARUL EHSAN
09/05/2018
Total: 4.70"
data/raw/img\601.jpg,"99 SPEED MART S/B
LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1225-DENGKIL
28-01-18
Total: 27.90"
data/raw/img\602.jpg,"KEDAI PAPAN YEW CHUAN
LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR
20/04/2018
Total: 87.45"
data/raw/img\603.jpg,"KEDAI PAPAN YEW CHUAN
LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR
17/04/2018
Total: 190.80"
data/raw/img\604.jpg,"KEDAI PAPAN YEW CHUAN
LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR
26/05/2018
Total: 121.90"
data/raw/img\605.jpg,"KEDAI PAPAN YEW CHUAN
LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR
03/05/2018
Total: 178.08"
data/raw/img\606.jpg,"KEDAI PAPAN YEW CHUAN
LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR
02/05/2018
Total: 361.46"
data/raw/img\607.jpg,"KEDAI PAPAN YEW CHUAN
LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR
30/04/2018
Total: 404.39"
data/raw/img\608.jpg,"KEDAI PAPAN YEW CHUAN
LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR.
23/05/2018
Total: 162.71"
data/raw/img\609.jpg,"KEDAI PAPAN YEW CHUAN
LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR
11/05/2018
Total: 68.90"
data/raw/img\610.jpg,"GH DISTRIBUTOR & MARKETING SDN BHD
216, MACALISTER ROAD, 10400 PENANG, 10400 PENANG.
20/06/2018
Total: 85.20"
data/raw/img\611.jpg,"AMTECH ELECTRICAL SUPPLIES
107,JALAN BANDAR RAWANG 2, PUSAT BANDAR RAWANG, 48000 RAWANG,SELANGOR D E
27/06/18
Total: 136.00"
data/raw/img\612.jpg,"KT WONG TRADING
22, JALAN PERINDUSTRIAN HIJAU 5, TAMAN PERINDUSTRIAN HIJAU,
09/06/2018
Total: 489.30"
data/raw/img\613.jpg,"POPULAR BOOK CO. (M) SDN BHD
NO 8, JALAN 7/118B, DESA TUN RAZAK 56000 KUALA LUMPUR, MALAYSIA
03/04/18
Total: 7.30"
data/raw/img\614.jpg,"OCEAN LC PACKAGING ENTERPRISE
41-1, JLN RADIN ANUM 2, SRI PETALING, 57000 KUALA LUMPUR.
27/06/2018
Total: RM152.00"
data/raw/img\615.jpg,"MR. D.I.Y. (M) SDN BHD
LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR
15-07-18
Total: 7.15"
data/raw/img\616.jpg,"PASAR RAYA MEGA MAJU (SEMENYIH) SDN BHD
NO 24, 25 & 26, JALAN PUSAT PERNIAGAAN BUNGA RAYA 4, PUSAT PERNIAGAAN BUNGA RAYA,
03/07/2018
Total: 30.45"
data/raw/img\617.jpg,"ONE ONE THREE SEAFOOD RESTAURANT SDN BHD
NO. 1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.
14-06-2018
Total: 59.00"
data/raw/img\618.jpg,"ONE ONE THREE SEAFOOD RESTAURANT SDN BHD
NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.
13-06-2018
Total: 35.00"
data/raw/img\619.jpg,"ONE ONE THREE SEAFOOD RESTAURANT SDN BHD
NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.
30-05-2018
Total: 87.45"
data/raw/img\620.jpg,"ONE ONE THREE SEAFOOD RESTAURANT SDN BHD
NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.
17-06-2018
Total: 58.00"
data/raw/img\621.jpg,"ONE ONE THREE SEAFOOD RESTAURANT SDN BHD
NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.
15-06-2018
Total: 148.50"
data/raw/img\622.jpg,"ONE ONE THREE SEAFOOD RESTAURANT SDN BHD
NO. 1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.
20-06-2018
Total: 38.00"
data/raw/img\623.jpg,"ONE ONE THREE SEAFOOD RESTAURANT SDN BHD
NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR.
23-06-2018
Total: 179.50"
data/raw/img\624.jpg,"GL HANDICRAFT & TAIL ORING
19, JALAN KANCIL, OFF JALAN PUDU, 55100 KUALA LUMPUR MALAYSIA
20/03/2018
Total: 102.00"
data/raw/img\625.jpg,"LIAN HING STATIONERY SDN BHD
NO.32 & 33, JALAN SR 1/9, SEKSYEN 9, TAMAN SERDANG RAYA, 43300 SERI KEMBANGAN, SELANGOR DARUL EHSAN
27/03/2018
Total: 12.00"
